Surface,Court,ranking_diff,AvgW,AvgL,win
Clay,Outdoor,-65,1.87,1.91,1
Clay,Outdoor,35,2.44,1.54,1
Clay,Outdoor,-133,1.18,4.6,1
Clay,Outdoor,-65,1.35,3.15,1
Clay,Outdoor,15,1.7,2.11,1
Clay,Outdoor,-3,1.57,2.35,1
Clay,Outdoor,-78,1.32,3.31,1
Clay,Outdoor,-76,1.12,5.96,1
Clay,Outdoor,-7,1.57,2.35,1
Clay,Outdoor,8,2.29,1.6,0
Clay,Outdoor,27,3.59,1.28,0
Clay,Outdoor,15,2.55,1.49,1
Clay,Outdoor,-46,1.44,2.71,1
Clay,Outdoor,11,2.95,1.38,0
Clay,Outdoor,-33,2.65,1.46,0
Clay,Outdoor,-66,2.04,1.74,0
Clay,Outdoor,-29,5.39,1.14,0
Clay,Outdoor,699,3.98,1.23,0
Clay,Outdoor,86,2.04,1.75,1
Clay,Outdoor,-29,1.29,3.51,0
Clay,Outdoor,83,4.28,1.21,0
Clay,Outdoor,-24,1.79,1.98,1
Clay,Outdoor,75,1.4,2.88,1
Clay,Outdoor,13,2.99,1.37,0
Clay,Outdoor,7,1.42,2.79,1
Clay,Outdoor,-94,2.42,1.54,0
Clay,Outdoor,84,1.66,2.17,0
Clay,Outdoor,-84,1.35,3.12,0
Clay,Outdoor,55,2.94,1.38,0
Clay,Outdoor,71,3.05,1.36,0
Clay,Outdoor,78,2.25,1.62,1
Clay,Outdoor,-56,2.49,1.52,0
Clay,Outdoor,-17,1.37,2.99,1
Clay,Outdoor,107,2.8,1.42,0
Clay,Outdoor,-54,1.31,3.33,1
Clay,Outdoor,95,2.77,1.43,1
Clay,Outdoor,81,4.03,1.23,0
Clay,Outdoor,-96,1.28,3.61,0
Clay,Outdoor,-31,1.33,3.22,1
Clay,Outdoor,1,1.37,3.01,1
Clay,Outdoor,-38,2.58,1.49,0
Clay,Outdoor,-128,1.29,3.51,1
Clay,Outdoor,-18,2.67,1.45,0
Clay,Outdoor,88,1.35,3.11,1
Clay,Outdoor,211,2.63,1.47,1
Clay,Outdoor,-131,1.4,2.78,1
Clay,Outdoor,-85,1.22,4.1,1
Clay,Outdoor,48,2.15,1.68,1
Clay,Outdoor,-24,1.27,3.67,0
Clay,Outdoor,95,1.56,2.37,1
Clay,Outdoor,145,3.35,1.31,0
Clay,Outdoor,26,1.7,2.11,0
Clay,Outdoor,-33,1.47,2.63,0
Clay,Outdoor,-140,1.3,3.4,0
Clay,Outdoor,-152,1.35,3.09,1
Clay,Outdoor,-96,1.04,10.9,1
Clay,Outdoor,-27,2.29,1.6,0
Clay,Outdoor,14,3.26,1.33,0
Clay,Outdoor,67,2.15,1.68,1
Clay,Outdoor,82,5.6,1.13,0
Clay,Outdoor,-53,1.3,3.43,0
Clay,Outdoor,86,2.14,1.69,0
Clay,Outdoor,87,5.33,1.15,0
Clay,Outdoor,36,2.27,1.62,0
Clay,Outdoor,56,4.54,1.19,1
Clay,Outdoor,27,2.32,1.59,1
Clay,Outdoor,3,1.59,2.31,0
Clay,Outdoor,-2,2.25,1.62,0
Clay,Outdoor,-27,1.11,6.18,1
Clay,Outdoor,-13,1.5,2.55,0
Clay,Outdoor,-134,1.23,4.06,0
Clay,Outdoor,43,2.06,1.73,0
Clay,Outdoor,-34,1.21,4.25,1
Clay,Outdoor,-38,3.83,1.25,0
Clay,Outdoor,-41,1.24,3.96,0
Clay,Outdoor,-51,1.27,3.66,1
Clay,Outdoor,78,1.25,3.81,1
Clay,Outdoor,-9,1.36,3.04,1
Clay,Outdoor,5,2.39,1.56,0
Clay,Outdoor,13,1.66,2.17,0
Clay,Outdoor,-3,3.88,1.24,0
Clay,Outdoor,-49,1.19,4.46,1
Clay,Outdoor,42,2.35,1.57,1
Clay,Outdoor,22,2.31,1.59,0
Clay,Outdoor,1,3.77,1.26,0
Clay,Outdoor,-37,1.14,5.43,1
Clay,Outdoor,8,2.28,1.61,0
Clay,Outdoor,-7,2.09,1.71,0
Clay,Outdoor,14,4.34,1.21,0
Clay,Outdoor,-110,1.09,6.99,1
Clay,Outdoor,-40,1.31,3.36,1
Clay,Outdoor,20,1.98,1.79,1
Clay,Outdoor,-26,1.23,4.02,1
Clay,Outdoor,67,5.14,1.15,1
Clay,Outdoor,13,4.59,1.19,0
Clay,Outdoor,-50,1.34,3.17,0
Clay,Outdoor,2,1.86,1.9,0
Clay,Outdoor,-58,1.3,3.44,1
Clay,Outdoor,-2,2.09,1.73,1
Clay,Outdoor,-55,1.03,11.89,1
Clay,Outdoor,150,8.39,1.07,0
Clay,Outdoor,13,2.1,1.71,1
Clay,Outdoor,-61,1.25,3.87,1
Clay,Outdoor,33,2.79,1.42,1
Clay,Outdoor,-16,1.84,1.92,1
Clay,Outdoor,8,2.24,1.63,0
Clay,Outdoor,3,1.42,2.8,1
Clay,Outdoor,56,17.79,1.01,0
Clay,Outdoor,-33,1.14,5.56,1
Clay,Outdoor,-38,1.41,2.86,0
Clay,Outdoor,6,2.28,1.62,0
Clay,Outdoor,41,1.59,2.34,0
Clay,Outdoor,-5,1.25,3.84,1
Clay,Outdoor,5,5.74,1.14,0
Clay,Outdoor,-1,1.77,2.04,1
Clay,Outdoor,-15,1.44,2.76,1
Clay,Outdoor,-17,1.14,5.66,1
Clay,Outdoor,44,10.13,1.05,0
Clay,Outdoor,7,2.45,1.55,1
Clay,Outdoor,-11,1.12,6.33,1
Clay,Outdoor,3,1.95,1.81,0
Clay,Outdoor,-21,2.14,1.68,1
Clay,Outdoor,-19,1.77,2.01,0
Clay,Outdoor,56,2.51,1.51,1
Clay,Outdoor,7,1.74,2.05,1
Clay,Outdoor,36,2.84,1.41,0
Clay,Outdoor,-4,2.36,1.57,1
Clay,Outdoor,4,1.89,1.87,1
Clay,Outdoor,31,5.24,1.15,0
Clay,Outdoor,131,3.56,1.28,0
Clay,Outdoor,16,1.28,3.58,0
Clay,Outdoor,-8,1.42,2.79,0
Clay,Outdoor,67,2.79,1.42,0
Clay,Outdoor,6,2.13,1.69,1
Clay,Outdoor,41,4.36,1.2,1
Clay,Outdoor,-23,1.21,4.28,1
Clay,Outdoor,8,1.9,1.86,0
Clay,Outdoor,-10,1.78,2,1
Clay,Outdoor,-12,1.17,4.81,1
Clay,Outdoor,-34,1.33,3.28,0
Clay,Outdoor,15,1.83,1.94,0
Clay,Outdoor,-56,1.14,5.4,1
Clay,Outdoor,-5,1.15,5.32,0
Clay,Outdoor,96,2.26,1.62,0
Clay,Outdoor,41,11.14,1.04,0
Clay,Outdoor,-95,1.05,9.65,1
Clay,Outdoor,-11,1.59,2.32,0
Clay,Outdoor,-152,1.29,3.49,1
Clay,Outdoor,-55,1.05,9.92,1
Clay,Outdoor,-41,1.23,4.03,0
Clay,Outdoor,-23,1.32,3.27,1
Clay,Outdoor,-43,1.11,6.52,0
Clay,Outdoor,16,1.69,2.12,0
Clay,Outdoor,7,3.17,1.34,0
Clay,Outdoor,-34,1.43,2.77,1
Clay,Outdoor,-43,1.63,2.22,1
Clay,Outdoor,-68,1.12,5.96,1
Clay,Outdoor,-38,1.12,6.05,1
Clay,Outdoor,-29,1.02,13.18,1
Clay,Outdoor,-27,1.1,6.87,1
Clay,Outdoor,16,4.8,1.17,1
Clay,Outdoor,3,1.82,1.96,0
Clay,Outdoor,59,4.36,1.21,0
Clay,Outdoor,7,2,1.78,1
Clay,Outdoor,-15,1.06,9.39,1
Clay,Outdoor,-8,1.63,2.24,0
Clay,Outdoor,-12,1.35,3.1,1
Clay,Outdoor,-27,1.09,7.34,1
Clay,Outdoor,-37,1.33,3.26,1
Clay,Outdoor,-5,1.44,2.76,1
Clay,Outdoor,-3,1.34,3.25,1
Clay,Outdoor,-7,1.16,5.1,1
Clay,Outdoor,8,5.89,1.13,0
Clay,Outdoor,13,3.89,1.25,0
Clay,Outdoor,-1,1.71,2.13,0
Clay,Outdoor,28,2.72,1.44,1
Clay,Outdoor,-52,2.05,1.74,1
Clay,Outdoor,24,2.65,1.46,0
Clay,Outdoor,52,1.66,2.17,1
Clay,Outdoor,-11,1.73,2.06,1
Clay,Outdoor,-300,1.2,4.35,0
Clay,Outdoor,-41,2.13,1.68,0
Clay,Outdoor,109,1.48,2.59,1
Clay,Outdoor,10,3.42,1.3,0
Clay,Outdoor,-17,1.25,3.81,1
Clay,Outdoor,6,2.29,1.6,1
Clay,Outdoor,-14,1.6,2.3,1
Clay,Outdoor,-532,1.24,3.98,1
Clay,Outdoor,-17,2.36,1.57,0
Clay,Outdoor,4,1.62,2.24,1
Clay,Outdoor,-17,2.98,1.38,0
Clay,Outdoor,-295,1.3,3.45,1
Clay,Outdoor,31,3.26,1.33,0
Clay,Outdoor,-124,1.55,2.4,0
Clay,Outdoor,63,3.81,1.25,0
Clay,Outdoor,-45,1.93,1.84,0
Clay,Outdoor,-5,3.79,1.26,1
Clay,Outdoor,24,2.11,1.7,1
Clay,Outdoor,182,5.74,1.13,0
Clay,Outdoor,55,1.37,3.04,0
Clay,Outdoor,28,2.65,1.48,0
Clay,Outdoor,-20,1.27,3.75,1
Clay,Outdoor,11,2.56,1.49,0
Clay,Outdoor,-31,1.39,2.89,1
Clay,Outdoor,-67,1.42,2.78,1
Clay,Outdoor,14,6.42,1.11,0
Clay,Outdoor,-271,1.51,2.53,1
Clay,Outdoor,168,4.03,1.23,0
Clay,Outdoor,112,3.45,1.3,0
Clay,Outdoor,19,4.17,1.22,0
Clay,Outdoor,-47,1.29,3.53,1
Clay,Outdoor,5,1.63,2.24,1
Clay,Outdoor,5,1.48,2.6,1
Clay,Outdoor,-9,1.4,2.86,1
Clay,Outdoor,68,2.19,1.66,0
Clay,Outdoor,3,2.49,1.52,0
Clay,Outdoor,10,1.23,4.03,1
Clay,Outdoor,-30,1.52,2.49,0
Clay,Outdoor,-38,1.86,1.9,1
Clay,Outdoor,-43,1.49,2.58,1
Clay,Outdoor,-18,2.27,1.61,1
Clay,Outdoor,28,2.34,1.57,0
Clay,Outdoor,-16,1.89,1.86,1
Clay,Outdoor,13,3.71,1.27,0
Clay,Outdoor,34,2.01,1.77,1
Clay,Outdoor,-18,1.97,1.8,1
Clay,Outdoor,-42,1.31,3.4,1
Clay,Outdoor,-15,1.64,2.22,0
Clay,Outdoor,-26,1.34,3.24,1
Clay,Outdoor,151,7.7,1.08,0
Clay,Outdoor,-52,1.41,2.88,1
Clay,Outdoor,5,1.85,1.92,1
Clay,Outdoor,42,5.03,1.17,0
Clay,Outdoor,-71,1.28,3.6,1
Clay,Outdoor,-83,1.02,16.47,1
Clay,Outdoor,129,15.43,1.02,0
Clay,Outdoor,69,2.37,1.57,0
Clay,Outdoor,-77,1.22,4.17,1
Clay,Outdoor,-119,1.1,6.96,1
Clay,Outdoor,37,5.28,1.15,0
Clay,Outdoor,-144,1.5,2.56,1
Clay,Outdoor,-32,1.34,3.2,1
Clay,Outdoor,-94,1.37,3.05,1
Clay,Outdoor,-52,1.41,2.86,1
Clay,Outdoor,-9,1.72,2.09,1
Clay,Outdoor,42,2.5,1.52,0
Clay,Outdoor,14,1.67,2.17,1
Clay,Outdoor,-105,1.78,2.01,1
Clay,Outdoor,29,1.7,2.12,1
Clay,Outdoor,-52,1.27,3.67,1
Clay,Outdoor,49,5.6,1.14,1
Clay,Outdoor,-14,4.36,1.2,1
Clay,Outdoor,149,8.34,1.07,0
Clay,Outdoor,-42,1.01,24.98,1
Clay,Outdoor,193,1.39,2.99,1
Clay,Outdoor,49,2.14,1.69,0
Clay,Outdoor,-21,1.22,4.21,1
Clay,Outdoor,147,7.47,1.08,0
Clay,Outdoor,-98,1.39,2.95,0
Clay,Outdoor,27,1.34,3.18,1
Clay,Outdoor,-102,1.43,2.79,1
Clay,Outdoor,59,3.31,1.33,0
Clay,Outdoor,39,1.14,5.52,1
Clay,Outdoor,278,25.98,1.01,0
Clay,Outdoor,-46,1.06,8.61,1
Clay,Outdoor,36,5.79,1.13,0
Clay,Outdoor,100,3.27,1.33,0
Clay,Outdoor,41,2.2,1.65,1
Clay,Outdoor,33,2.02,1.77,0
Clay,Outdoor,-31,1.24,3.98,1
Clay,Outdoor,38,6.51,1.11,1
Clay,Outdoor,-25,1.08,7.81,0
Clay,Outdoor,-1,3.77,1.26,0
Clay,Outdoor,135,1.24,3.96,1
Clay,Outdoor,2,1.51,2.54,0
Clay,Outdoor,50,14.95,1.02,0
Clay,Outdoor,-60,1.09,7.06,1
Clay,Outdoor,-44,1.38,2.98,1
Clay,Outdoor,-114,1.13,5.95,1
Clay,Outdoor,54,3.18,1.34,0
Clay,Outdoor,27,5.86,1.13,0
Clay,Outdoor,-67,1.23,4.16,1
Clay,Outdoor,-23,1.23,4.04,1
Clay,Outdoor,49,4.39,1.2,1
Clay,Outdoor,63,1.07,8.2,1
Clay,Outdoor,-317,1.06,9.3,0
Clay,Outdoor,-53,1.11,6.5,0
Clay,Outdoor,-45,1.08,7.87,1
Clay,Outdoor,128,3.71,1.27,0
Clay,Outdoor,57,4.23,1.22,0
Clay,Outdoor,-16,1.52,2.51,1
Clay,Outdoor,99,6.06,1.12,0
Clay,Outdoor,342,3.68,1.27,0
Clay,Outdoor,-126,1.07,8.19,1
Clay,Outdoor,208,3.71,1.27,1
Clay,Outdoor,32,4.97,1.17,0
Clay,Outdoor,-27,1.66,2.2,0
Clay,Outdoor,47,5.63,1.14,0
Clay,Outdoor,-35,1.53,2.48,1
Clay,Outdoor,-95,1.02,14.1,1
Clay,Outdoor,9,1.38,2.98,1
Clay,Outdoor,-40,1.01,17.58,1
Clay,Outdoor,80,7.48,1.09,0
Clay,Outdoor,-72,1.25,3.84,1
Clay,Outdoor,105,17.01,1.01,0
Clay,Outdoor,-53,1.08,7.81,1
Clay,Outdoor,42,5.23,1.15,0
Clay,Outdoor,-37,1.71,2.11,1
Clay,Outdoor,-43,1.24,4,1
Clay,Outdoor,-145,1.02,14.44,1
Clay,Outdoor,67,2.86,1.41,0
Clay,Outdoor,-186,1.09,7.48,1
Clay,Outdoor,-52,1.37,3.05,0
Clay,Outdoor,-48,1.14,5.58,1
Clay,Outdoor,-7,2.2,1.66,0
Clay,Outdoor,56,13.02,1.03,0
Clay,Outdoor,-43,2.08,1.73,1
Clay,Outdoor,-252,1.15,5.4,1
Clay,Outdoor,34,2.25,1.63,0
Clay,Outdoor,25,3.33,1.32,0
Clay,Outdoor,58,10.54,1.05,0
Clay,Outdoor,11,1.75,2.05,1
Clay,Outdoor,-111,1.35,3.13,1
Clay,Outdoor,-93,1.19,4.53,1
Clay,Outdoor,-34,1.2,4.44,1
Clay,Outdoor,26,5.25,1.16,0
Clay,Outdoor,-28,1.05,10.05,1
Clay,Outdoor,-24,1.03,14.05,1
Clay,Outdoor,-8,2.52,1.52,1
Clay,Outdoor,23,2.87,1.41,0
Clay,Outdoor,-9,1.19,4.54,1
Clay,Outdoor,-21,1.43,2.79,1
Clay,Outdoor,-8,1.56,2.41,0
Clay,Outdoor,28,10.92,1.05,0
Clay,Outdoor,17,2.69,1.46,0
Clay,Outdoor,170,2.94,1.39,1
Clay,Outdoor,-13,1.84,1.95,0
Clay,Outdoor,-64,1.01,21.47,1
Clay,Outdoor,-38,1.18,4.82,1
Clay,Outdoor,-12,1.74,2.07,0
Clay,Outdoor,16,2.8,1.43,0
Clay,Outdoor,5,4.08,1.23,0
Clay,Outdoor,-13,1.46,2.68,0
Clay,Outdoor,-220,1.18,4.77,1
Clay,Outdoor,-12,1.11,6.48,1
Clay,Outdoor,-15,1.07,8.22,1
Clay,Outdoor,82,21.39,1.01,0
Clay,Outdoor,-17,1.63,2.25,1
Clay,Outdoor,-13,1.58,2.38,1
Clay,Outdoor,7,8.32,1.08,0
Clay,Outdoor,-11,1.64,2.27,0
Clay,Outdoor,-20,1.51,2.56,1
Clay,Outdoor,4,5.11,1.17,0
Clay,Outdoor,-15,1.12,6.52,1
Clay,Outdoor,-7,1.13,6.13,1
Clay,Outdoor,1,2.23,1.68,0
Grass,Outdoor,7,3.7,1.26,0
Grass,Outdoor,-8,1.89,1.86,0
Grass,Outdoor,111,3.5,1.29,1
Grass,Outdoor,-26,1.72,2.08,1
Grass,Outdoor,-17,3.79,1.25,1
Grass,Outdoor,38,4.13,1.22,1
Grass,Outdoor,-467,1.28,3.58,1
Grass,Outdoor,1,2.08,1.72,1
Grass,Outdoor,17,2.17,1.66,1
Grass,Outdoor,-119,1.72,2.07,1
Grass,Outdoor,-98,1.32,3.36,1
Grass,Outdoor,-59,1.38,2.94,1
Grass,Outdoor,-108,1.08,7.4,1
Grass,Outdoor,-17,1.68,2.15,0
Grass,Outdoor,8,2.08,1.72,0
Grass,Outdoor,-111,1.13,5.92,0
Grass,Outdoor,-43,1.02,13.49,1
Grass,Outdoor,15,2.99,1.38,1
Grass,Outdoor,-2,3.14,1.33,0
Grass,Outdoor,84,4.94,1.17,1
Grass,Outdoor,-51,1.78,2,1
Grass,Outdoor,-58,1.28,3.59,1
Grass,Outdoor,51,4.36,1.21,0
Grass,Outdoor,-44,1.09,7.05,1
Grass,Outdoor,-42,1.16,5.15,0
Grass,Outdoor,8,2.62,1.48,0
Grass,Outdoor,65,8.17,1.07,0
Grass,Outdoor,-24,1.33,3.2,1
Grass,Outdoor,64,1.27,3.63,1
Grass,Outdoor,-40,1.43,2.76,1
Grass,Outdoor,-60,1.9,1.86,0
Grass,Outdoor,-88,1.43,2.77,0
Grass,Outdoor,-34,1.96,1.82,0
Grass,Outdoor,-25,2.58,1.49,0
Grass,Outdoor,109,4.08,1.22,0
Grass,Outdoor,-131,1.27,3.63,1
Grass,Outdoor,-53,1.37,3.01,1
Grass,Outdoor,-56,1.13,5.88,1
Grass,Outdoor,37,2.29,1.6,0
Grass,Outdoor,-47,1.18,6.16,1
Grass,Outdoor,50,2.36,1.56,1
Grass,Outdoor,-5,1.73,2.07,1
Grass,Outdoor,46,2.69,1.45,0
Grass,Outdoor,-26,1.51,2.51,1
Grass,Outdoor,49,3.21,1.34,0
Grass,Outdoor,-46,5.47,1.14,0
Grass,Outdoor,49,7.02,1.09,1
Grass,Outdoor,-103,1.29,3.45,1
Grass,Outdoor,-34,1.14,5.58,0
Grass,Outdoor,-8,1.2,4.3,1
Grass,Outdoor,-3,2.12,1.69,0
Grass,Outdoor,-121,1.27,3.66,1
Grass,Outdoor,44,2.84,1.41,0
Grass,Outdoor,-142,1.14,5.45,1
Grass,Outdoor,161,9.51,1.05,0
Grass,Outdoor,-12,1.19,4.53,1
Grass,Outdoor,14,1.59,2.3,0
Grass,Outdoor,56,4.14,1.22,1
Grass,Outdoor,-40,1.51,2.52,1
Grass,Outdoor,30,3.1,1.35,1
Grass,Outdoor,-87,1.04,10.85,1
Grass,Outdoor,30,2.04,1.76,0
Grass,Outdoor,58,1.5,2.55,1
Grass,Outdoor,115,2.33,1.58,0
Grass,Outdoor,13,2.28,1.61,1
Grass,Outdoor,29,2.73,1.44,0
Grass,Outdoor,-88,1.15,5.27,1
Grass,Outdoor,-77,1.12,6.03,1
Grass,Outdoor,37,3.09,1.36,0
Grass,Outdoor,75,2.69,1.45,0
Grass,Outdoor,-37,1.09,7.3,0
Grass,Outdoor,-40,1.28,3.61,1
Grass,Outdoor,-43,1.44,2.73,1
Grass,Outdoor,75,2.67,1.45,0
Grass,Outdoor,43,4.18,1.22,1
Grass,Outdoor,-24,2.02,1.77,0
Grass,Outdoor,-23,1.41,2.86,0
Grass,Outdoor,-6,1.39,2.94,1
Grass,Outdoor,-57,1.28,3.61,1
Grass,Outdoor,10,2.19,1.67,1
Grass,Outdoor,13,1.97,1.81,0
Grass,Outdoor,-16,1.5,2.56,1
Grass,Outdoor,-10,1.57,2.36,0
Grass,Outdoor,54,2.35,1.57,0
Grass,Outdoor,-18,3.26,1.32,0
Grass,Outdoor,9,3.62,1.27,0
Grass,Outdoor,577,4.38,1.2,0
Grass,Outdoor,-27,3.25,1.33,0
Grass,Outdoor,-47,1.77,2.01,1
Grass,Outdoor,207,3.74,1.26,0
Grass,Outdoor,2,1.68,2.14,1
Grass,Outdoor,61,2.42,1.55,0
Grass,Outdoor,26,1.79,1.98,1
Grass,Outdoor,86,1.83,1.94,0
Grass,Outdoor,-68,1.66,2.19,1
Grass,Outdoor,10,2.33,1.59,0
Grass,Outdoor,-12,2.02,1.76,1
Grass,Outdoor,18,1.69,2.12,1
Grass,Outdoor,15,5.94,1.13,0
Grass,Outdoor,11,2.33,1.58,1
Grass,Outdoor,-1,1.3,3.41,1
Grass,Outdoor,65,2.71,1.44,0
Grass,Outdoor,43,3.25,1.33,0
Grass,Outdoor,-4,1.87,1.9,1
Grass,Outdoor,-30,1.88,1.88,0
Grass,Outdoor,-18,1.67,2.16,1
Grass,Outdoor,35,2.53,1.51,0
Grass,Outdoor,52,2.27,1.62,0
Grass,Outdoor,11,2.09,1.73,1
Grass,Outdoor,-45,2.03,1.75,0
Grass,Outdoor,-37,1.61,2.26,0
Grass,Outdoor,-49,1.67,2.17,1
Grass,Outdoor,16,2.54,1.5,0
Grass,Outdoor,1,1.78,1.99,1
Grass,Outdoor,-41,1.19,4.57,1
Grass,Outdoor,-83,1.36,3.08,0
Grass,Outdoor,-6,1.36,3.05,0
Grass,Outdoor,-53,2.07,1.72,0
Grass,Outdoor,-2,1.69,2.14,1
Grass,Outdoor,15,1.85,1.91,1
Grass,Outdoor,-401,2.73,1.44,0
Grass,Outdoor,-65,1.33,3.24,1
Grass,Outdoor,33,3.03,1.37,0
Grass,Outdoor,69,4.49,1.19,0
Grass,Outdoor,164,7.23,1.09,0
Grass,Outdoor,-111,1.38,2.99,0
Grass,Outdoor,-427,1.53,2.45,1
Grass,Outdoor,-35,1.54,2.43,1
Grass,Outdoor,58,3.87,1.25,0
Grass,Outdoor,24,2.32,1.59,0
Grass,Outdoor,-123,1.17,4.78,1
Grass,Outdoor,-27,1.66,2.18,1
Grass,Outdoor,-30,1.93,1.83,1
Grass,Outdoor,95,2.31,1.59,0
Grass,Outdoor,-48,1.87,1.9,0
Grass,Outdoor,13,1.81,1.96,0
Grass,Outdoor,-29,1.53,2.47,0
Grass,Outdoor,35,1.94,1.83,1
Grass,Outdoor,24,2.3,1.62,0
Grass,Outdoor,55,2.57,1.5,0
Grass,Outdoor,262,12.3,1.03,0
Grass,Outdoor,-98,1.03,12.72,1
Grass,Outdoor,-177,1.12,6.08,1
Grass,Outdoor,-12,2.32,1.6,0
Grass,Outdoor,34,2.75,1.44,1
Grass,Outdoor,47,1.32,3.29,1
Grass,Outdoor,28,3.36,1.31,1
Grass,Outdoor,138,4.36,1.21,0
Grass,Outdoor,-100,1.03,12.43,1
Grass,Outdoor,-71,4.13,1.22,0
Grass,Outdoor,172,9.4,1.06,0
Grass,Outdoor,67,16.55,1.02,0
Grass,Outdoor,122,6.37,1.11,0
Grass,Outdoor,40,1.69,2.14,1
Grass,Outdoor,28,5.61,1.14,0
Grass,Outdoor,-20,1.93,1.85,0
Grass,Outdoor,179,2.83,1.42,1
Grass,Outdoor,190,1.35,3.16,1
Grass,Outdoor,-137,1.08,8.01,1
Grass,Outdoor,53,8.37,1.07,0
Grass,Outdoor,47,2.88,1.4,0
Grass,Outdoor,74,7.29,1.09,0
Grass,Outdoor,-198,1.52,2.51,0
Grass,Outdoor,60,4.8,1.18,0
Grass,Outdoor,-133,1.26,3.79,1
Grass,Outdoor,-225,2.53,1.51,1
Grass,Outdoor,54,19.63,1.01,0
Grass,Outdoor,25,2.24,1.63,0
Grass,Outdoor,-105,1.46,2.67,1
Grass,Outdoor,4,2.44,1.55,0
Grass,Outdoor,-170,1.42,2.8,0
Grass,Outdoor,72,6.28,1.12,0
Grass,Outdoor,-15,1.5,2.56,1
Grass,Outdoor,100,6.01,1.13,0
Grass,Outdoor,-66,3.34,1.32,0
Grass,Outdoor,50,3.62,1.28,1
Grass,Outdoor,55,4.57,1.19,0
Grass,Outdoor,61,6.13,1.12,0
Grass,Outdoor,-61,1.21,4.24,1
Grass,Outdoor,-6,1.64,2.23,0
Grass,Outdoor,38,4.27,1.21,0
Grass,Outdoor,32,3.92,1.25,0
Grass,Outdoor,-147,1.13,5.92,1
Grass,Outdoor,79,22.88,1.01,0
Grass,Outdoor,-75,1.35,3.19,0
Grass,Outdoor,19,2.3,1.61,0
Grass,Outdoor,119,8.81,1.06,0
Grass,Outdoor,-8,1.17,5.02,1
Grass,Outdoor,-50,1.1,6.93,1
Grass,Outdoor,-76,1.12,6.12,1
Grass,Outdoor,-38,2.12,1.7,1
Grass,Outdoor,-108,1.31,3.39,0
Grass,Outdoor,53,2.15,1.68,0
Grass,Outdoor,57,2.03,1.77,1
Grass,Outdoor,3,1.51,2.53,1
Grass,Outdoor,-223,1.04,10.91,1
Grass,Outdoor,-100,1.09,7.44,1
Grass,Outdoor,14,1.44,2.74,1
Grass,Outdoor,-25,4.42,1.2,0
Grass,Outdoor,23,4.44,1.2,0
Grass,Outdoor,16,1.45,2.7,1
Grass,Outdoor,1,7.7,1.08,0
Grass,Outdoor,-31,1.27,3.71,1
Grass,Outdoor,-66,1.55,2.42,1
Grass,Outdoor,32,2.9,1.4,0
Grass,Outdoor,16,1.74,2.07,0
Grass,Outdoor,80,3.35,1.32,1
Grass,Outdoor,87,22.05,1.01,0
Grass,Outdoor,-46,1.44,2.77,1
Grass,Outdoor,55,1.46,2.68,0
Grass,Outdoor,-236,1.3,3.43,1
Grass,Outdoor,223,13.21,1.03,0
Grass,Outdoor,-262,1.21,4.32,1
Grass,Outdoor,-111,1.08,7.74,0
Grass,Outdoor,66,9.02,1.06,0
Grass,Outdoor,80,3.85,1.25,0
Grass,Outdoor,-36,1.03,13.13,1
Grass,Outdoor,131,4.27,1.21,1
Grass,Outdoor,9,2.29,1.61,0
Grass,Outdoor,104,5.68,1.13,1
Grass,Outdoor,-124,1.07,8.14,1
Grass,Outdoor,47,3.52,1.29,1
Grass,Outdoor,-44,2.21,1.65,1
Grass,Outdoor,-130,1.24,3.95,0
Grass,Outdoor,12,2.7,1.46,0
Grass,Outdoor,68,4.71,1.18,0
Grass,Outdoor,51,7.77,1.08,0
Grass,Outdoor,-59,1.73,2.08,1
Grass,Outdoor,44,5.98,1.12,0
Grass,Outdoor,65,4.84,1.17,0
Grass,Outdoor,50,3.18,1.34,0
Grass,Outdoor,-51,1.32,3.33,1
Grass,Outdoor,99,9.58,1.06,0
Grass,Outdoor,-137,1.14,5.53,1
Grass,Outdoor,189,1.89,1.89,0
Grass,Outdoor,-23,2.21,1.66,1
Grass,Outdoor,3,1.3,3.44,1
Grass,Outdoor,-42,1.03,14.46,1
Grass,Outdoor,-130,1.16,5.16,1
Grass,Outdoor,54,1.82,1.96,0
Grass,Outdoor,-48,2.1,1.73,1
Grass,Outdoor,6,3.36,1.32,0
Grass,Outdoor,-18,1.05,9.67,1
Grass,Outdoor,23,2.26,1.63,1
Grass,Outdoor,76,1.79,2,1
Grass,Outdoor,63,6.84,1.11,0
Grass,Outdoor,-62,1.04,11.89,1
Grass,Outdoor,31,14.3,1.02,0
Grass,Outdoor,3,1.83,1.95,0
Grass,Outdoor,120,7.85,1.08,0
Grass,Outdoor,15,1.72,2.11,1
Grass,Outdoor,-42,1.39,2.93,1
Grass,Outdoor,-13,1.31,3.46,1
Grass,Outdoor,51,6.75,1.11,0
Grass,Outdoor,13,10.38,1.05,0
Grass,Outdoor,-15,1.09,7.03,1
Grass,Outdoor,23,2.28,1.63,0
Grass,Outdoor,18,11.09,1.04,0
Grass,Outdoor,-3,1.83,1.96,1
Grass,Outdoor,143,8.83,1.06,1
Grass,Outdoor,8,3.94,1.25,1
Grass,Outdoor,27,7.7,1.09,0
Grass,Outdoor,-1,3.58,1.3,0
Grass,Outdoor,-135,1.37,3.11,1
Grass,Outdoor,11,3.98,1.25,0
