Surface,Court,ranking_diff,AvgW,AvgL,win
Grass,Outdoor,69,3.6,1.27,1
Grass,Outdoor,-90,1.03,11.43,1
Grass,Outdoor,8,1.81,1.95,0
Grass,Outdoor,-58,1.32,3.28,0
Grass,Outdoor,14,1.43,2.75,1
Grass,Outdoor,16,3.87,1.24,0
Grass,Outdoor,13,4.03,1.23,1
Grass,Outdoor,80,6.65,1.1,1
Grass,Outdoor,18,2.32,1.58,0
Grass,Outdoor,-11,1.17,4.89,1
Grass,Outdoor,-61,1.4,2.87,1
Grass,Outdoor,-61,1.07,8.02,1
Grass,Outdoor,20,5,1.17,0
Clay,Outdoor,14,3.15,1.33,1
Clay,Outdoor,-36,1.37,2.97,1
Clay,Outdoor,-119,1.06,8.39,1
Clay,Outdoor,-22,1.54,2.39,1
Clay,Outdoor,1,2.43,1.53,1
Clay,Outdoor,-55,1.48,2.57,0
Clay,Outdoor,11,2.44,1.53,1
Clay,Outdoor,223,6.8,1.09,1
Clay,Outdoor,59,2.55,1.48,0
Clay,Outdoor,-28,7.97,1.07,0
Clay,Outdoor,-32,1.49,2.55,0
Clay,Outdoor,116,4.46,1.19,0
Clay,Outdoor,-25,2.76,1.42,0
Clay,Outdoor,130,3.25,1.33,0
Clay,Outdoor,-226,1.39,2.85,0
Clay,Outdoor,-481,1.04,9.65,1
Clay,Outdoor,142,3.1,1.34,1
Clay,Outdoor,66,2.96,1.37,0
Clay,Outdoor,109,2.46,1.52,0
Clay,Outdoor,78,3.25,1.32,0
Clay,Outdoor,-291,1.06,8.12,1
Clay,Outdoor,22,3.31,1.31,1
Clay,Outdoor,-67,1.14,5.39,1
Clay,Outdoor,42,2.33,1.57,0
Clay,Outdoor,29,3.07,1.35,0
Clay,Outdoor,-31,1.3,3.38,1
Clay,Outdoor,-222,1.23,3.93,1
Clay,Outdoor,-109,1.05,9.34,1
Clay,Outdoor,-36,1.32,3.29,0
Clay,Outdoor,-4,1.53,2.44,1
Clay,Outdoor,27,2.99,1.37,0
Clay,Outdoor,-944,1.11,6.09,1
Clay,Outdoor,-63,1.27,3.53,1
Clay,Outdoor,-50,2.89,1.39,0
Clay,Outdoor,-27,1.5,2.5,1
Clay,Outdoor,6,2.4,1.54,0
Clay,Outdoor,16,1.98,1.77,1
Clay,Outdoor,-72,1.25,3.76,1
Clay,Outdoor,-107,1.26,3.67,1
Clay,Outdoor,85,2.23,1.63,1
Clay,Outdoor,180,3.22,1.33,0
Clay,Outdoor,-145,1.29,3.43,1
Clay,Outdoor,73,3.43,1.29,0
Clay,Outdoor,506,4.74,1.17,0
Clay,Outdoor,-55,1.13,5.7,1
Clay,Outdoor,346,4.38,1.2,0
Clay,Outdoor,15,1.82,1.92,1
Clay,Outdoor,167,3.92,1.23,0
Clay,Outdoor,-30,1.59,2.29,0
Clay,Outdoor,-72,1.29,3.54,1
Clay,Outdoor,45,2.27,1.6,1
Clay,Outdoor,-44,1.16,4.85,1
Clay,Outdoor,63,2.54,1.49,0
Clay,Outdoor,29,2.44,1.53,0
Clay,Outdoor,-7,1.8,1.94,1
Clay,Outdoor,-35,1.52,2.46,1
Clay,Outdoor,-108,1.53,2.43,0
Clay,Outdoor,-19,1.92,1.83,0
Clay,Outdoor,98,2.61,1.47,0
Clay,Outdoor,-7,1.51,2.51,1
Clay,Outdoor,5,1.72,2.05,1
Clay,Outdoor,-84,1.61,2.24,1
Clay,Outdoor,-75,1.17,4.69,1
Clay,Outdoor,111,5.97,1.12,0
Clay,Outdoor,93,3.74,1.25,1
Clay,Outdoor,-416,1.27,3.6,1
Clay,Outdoor,237,3.77,1.25,0
Clay,Outdoor,76,3.94,1.23,0
Clay,Outdoor,46,1.95,1.78,0
Clay,Outdoor,2,1.97,1.77,1
Clay,Outdoor,65,1.9,1.82,1
Clay,Outdoor,5,1.68,2.11,1
Clay,Outdoor,-136,1.04,9.46,1
Clay,Outdoor,-56,2.15,1.65,0
Clay,Outdoor,-99,1.15,5.06,1
Clay,Outdoor,-75,1.39,2.9,0
Clay,Outdoor,100,2.81,1.4,0
Clay,Outdoor,78,1.65,2.17,1
Clay,Outdoor,79,7.93,1.07,0
Clay,Outdoor,88,3.68,1.26,0
Clay,Outdoor,49,3.45,1.29,0
Clay,Outdoor,128,4.74,1.17,0
Clay,Outdoor,99,5.69,1.13,0
Clay,Outdoor,70,2.97,1.37,1
Clay,Outdoor,37,2.57,1.48,0
Clay,Outdoor,-4,2.18,1.65,0
Clay,Outdoor,142,5.73,1.12,0
Clay,Outdoor,-52,1.42,2.76,1
Clay,Outdoor,61,4.53,1.18,0
Clay,Outdoor,26,2.52,1.5,1
Clay,Outdoor,96,2.82,1.4,1
Clay,Outdoor,66,3.07,1.35,0
Clay,Outdoor,-118,1.36,2.99,1
Clay,Outdoor,110,1.76,1.98,1
Clay,Outdoor,-606,1.19,4.48,1
Clay,Outdoor,-73,1.41,2.79,0
Clay,Outdoor,196,1.3,3.34,1
Clay,Outdoor,-66,1.27,3.53,1
Clay,Outdoor,-35,1.23,3.9,1
Clay,Outdoor,2,2.1,1.68,1
Clay,Outdoor,14,1.56,2.35,1
Clay,Outdoor,-147,1.14,5.34,1
Clay,Outdoor,-137,2.26,1.61,1
Clay,Outdoor,-40,1.59,2.28,1
Clay,Outdoor,157,4.52,1.19,0
Clay,Outdoor,209,4.86,1.17,0
Clay,Outdoor,147,2.76,1.42,0
Clay,Outdoor,-51,1.72,2.04,1
Clay,Outdoor,62,4.35,1.19,1
Clay,Outdoor,-166,1.28,3.5,1
Clay,Outdoor,25,2.38,1.55,0
Clay,Outdoor,-8,1.54,2.39,1
Clay,Outdoor,19,3.37,1.3,0
Clay,Outdoor,-100,1.19,4.4,1
Clay,Outdoor,-34,1.34,3.11,1
Clay,Outdoor,62,2.24,1.62,1
Clay,Outdoor,8,1.86,1.88,0
Clay,Outdoor,-4,2.48,1.51,1
Clay,Outdoor,57,2.9,1.39,0
Clay,Outdoor,3,2.82,1.4,0
Clay,Outdoor,-10,1.45,2.67,0
Clay,Outdoor,6,1.32,3.23,1
Clay,Outdoor,34,2.55,1.49,0
Clay,Outdoor,46,2.33,1.58,0
Clay,Outdoor,63,3.51,1.28,1
Clay,Outdoor,-19,1.87,1.86,0
Clay,Outdoor,294,4.19,1.2,0
Clay,Outdoor,54,2.64,1.45,1
Clay,Outdoor,28,2.05,1.72,0
Clay,Outdoor,-80,1.75,2,0
Clay,Outdoor,-40,1.23,3.98,1
Clay,Outdoor,-82,1.56,2.36,1
Clay,Outdoor,67,1.93,1.81,0
Clay,Outdoor,97,4.75,1.18,0
Clay,Outdoor,-19,3.06,1.35,0
Clay,Outdoor,44,2.94,1.37,1
Clay,Outdoor,-34,1.64,2.18,1
Clay,Outdoor,-95,2.21,1.63,1
Clay,Outdoor,-188,1.23,3.98,1
Clay,Outdoor,-3,1.81,1.93,0
Clay,Outdoor,-51,1.89,1.84,0
Clay,Outdoor,-67,1.23,3.96,1
Clay,Outdoor,46,3.54,1.28,1
Clay,Outdoor,3,1.63,2.19,0
Clay,Outdoor,42,2.53,1.49,0
Clay,Outdoor,-59,1.33,3.16,1
Clay,Outdoor,-27,1.37,3,0
Clay,Outdoor,-50,1.44,2.69,1
Clay,Outdoor,-37,1.73,2.04,1
Clay,Outdoor,16,1.71,2.07,0
Clay,Outdoor,-13,2.09,1.7,0
Hard,Outdoor,53,3.56,1.28,0
Hard,Outdoor,-12,3.11,1.35,0
Hard,Outdoor,387,2.71,1.43,0
Hard,Outdoor,829,4.22,1.21,0
Hard,Outdoor,-37,1.66,2.17,0
Hard,Outdoor,-110,1.28,3.5,1
Hard,Outdoor,215,2.56,1.48,0
Hard,Outdoor,68,4.54,1.18,1
Hard,Outdoor,46,4.21,1.2,0
Hard,Outdoor,23,2.01,1.75,1
Hard,Outdoor,-101,1.38,2.88,1
Hard,Outdoor,-8,1.45,2.65,1
Hard,Outdoor,-57,1.52,2.47,0
Hard,Outdoor,-197,1.77,1.97,0
Hard,Outdoor,-91,1.08,7.44,1
Hard,Outdoor,-56,1.33,3.25,0
Hard,Outdoor,116,1.95,1.79,0
Hard,Outdoor,224,2,1.76,0
Hard,Outdoor,75,2.44,1.53,0
Hard,Outdoor,66,2.22,1.62,1
Hard,Outdoor,49,3.85,1.24,0
Hard,Outdoor,-42,1.52,2.46,1
Hard,Outdoor,-82,1.11,6.32,1
Hard,Outdoor,127,8.83,1.05,1
Hard,Outdoor,53,4.3,1.2,1
Hard,Outdoor,-50,2.08,1.7,0
Hard,Outdoor,30,3.17,1.33,0
Hard,Outdoor,-43,1.49,2.53,1
Hard,Outdoor,-48,1.96,1.79,0
Hard,Outdoor,-15,1.77,1.99,1
Hard,Outdoor,-19,2.2,1.63,0
Clay,Outdoor,78,3.17,1.34,1
Clay,Outdoor,-34,1.31,3.35,1
Clay,Outdoor,-343,1.06,8.13,1
Clay,Outdoor,37,2.13,1.67,0
Clay,Outdoor,-92,1.31,3.31,1
Clay,Outdoor,42,1.93,1.81,0
Clay,Outdoor,171,2.64,1.45,0
Clay,Outdoor,13,5.63,1.13,0
Clay,Outdoor,-26,1.81,1.93,0
Clay,Outdoor,-56,1.62,2.21,1
Clay,Outdoor,63,2.55,1.49,1
Clay,Outdoor,-143,1.2,4.32,1
Clay,Outdoor,137,3.05,1.35,0
Clay,Outdoor,53,2.42,1.53,0
Clay,Outdoor,12,1.99,1.76,1
Clay,Outdoor,50,2.26,1.6,0
Clay,Outdoor,-30,1.63,2.18,1
Clay,Outdoor,37,3.02,1.36,1
Clay,Outdoor,5,1.95,1.78,0
Clay,Outdoor,3,2.58,1.48,1
Clay,Outdoor,35,3.48,1.29,0
Clay,Outdoor,-36,1.48,2.55,1
Clay,Outdoor,-51,1.18,4.53,0
Clay,Outdoor,-40,1.29,3.47,1
Clay,Outdoor,10,2.97,1.37,0
Clay,Outdoor,25,2.02,1.74,1
Clay,Outdoor,-21,1.48,2.58,1
Clay,Outdoor,-48,1.59,2.31,1
Clay,Outdoor,-22,1.56,2.38,0
Clay,Outdoor,-31,1.48,2.57,1
Hard,Outdoor,80,5.77,1.12,0
Hard,Outdoor,-41,1.83,1.92,1
Hard,Outdoor,-928,1.07,7.95,1
Hard,Outdoor,37,2.34,1.56,1
Hard,Outdoor,-26,1.57,2.34,0
Hard,Outdoor,9,2.08,1.69,0
Hard,Outdoor,76,2.03,1.73,1
Hard,Outdoor,57,2.82,1.41,1
Hard,Outdoor,72,6.44,1.11,0
Hard,Outdoor,-58,1.2,4.41,1
Hard,Outdoor,123,3.38,1.31,0
Hard,Outdoor,8,3.47,1.29,0
Hard,Outdoor,-7,1.65,2.18,1
Hard,Outdoor,-147,1.1,6.44,1
Hard,Outdoor,156,6.29,1.11,0
Hard,Outdoor,28,2.37,1.56,0
Hard,Outdoor,-55,1.14,5.2,1
Hard,Outdoor,-11,1.48,2.59,0
Hard,Outdoor,-26,1.23,4.02,1
Hard,Outdoor,28,5.36,1.14,0
Hard,Outdoor,49,2.08,1.7,0
Hard,Outdoor,-16,1.61,2.24,1
Hard,Outdoor,4,1.44,2.7,1
Hard,Outdoor,-12,1.56,2.36,1
Hard,Outdoor,9,1.56,2.36,1
Hard,Outdoor,-13,2.07,1.71,0
Hard,Outdoor,-4,3.09,1.35,0
Hard,Outdoor,-3,1.8,2,0
Hard,Indoor,64,2.83,1.4,0
Hard,Indoor,72,3.64,1.27,0
Hard,Indoor,38,2.82,1.4,0
Hard,Indoor,230,9.27,1.05,0
Hard,Indoor,-107,1.9,1.83,1
Hard,Indoor,131,2.71,1.43,0
Hard,Indoor,82,2.29,1.59,0
Hard,Indoor,93,2.28,1.6,1
Hard,Indoor,304,4.37,1.2,0
Hard,Indoor,81,2.69,1.44,0
Hard,Indoor,14,2.46,1.53,0
Hard,Indoor,-672,1.09,7.05,1
Hard,Indoor,-82,1.04,9.71,1
Hard,Indoor,-32,1.36,3.02,0
Hard,Indoor,-6,2.84,1.4,0
Hard,Indoor,-74,1.34,3.13,0
Hard,Indoor,-45,1.26,3.65,1
Hard,Indoor,74,2.11,1.68,0
Hard,Indoor,-28,1.39,2.89,1
Hard,Indoor,-41,1.31,3.32,1
Hard,Indoor,-107,1.32,3.25,1
Hard,Indoor,191,2.02,1.73,0
Hard,Indoor,-33,1.33,3.17,1
Hard,Indoor,-75,1.07,8.2,1
Hard,Indoor,-12,1.96,1.78,1
Hard,Indoor,-26,2.63,1.46,0
Hard,Indoor,-42,1.25,3.81,1
Hard,Indoor,-38,1.21,4.16,1
Hard,Indoor,-40,1.18,4.6,0
Hard,Indoor,-71,1.33,3.18,1
Hard,Indoor,-48,1.18,4.64,1
Hard,Outdoor,10,2,1.75,1
Hard,Outdoor,-7,2.1,1.69,1
Hard,Outdoor,5,1.87,1.87,1
Hard,Outdoor,43,2.47,1.51,0
Hard,Outdoor,88,3.38,1.3,0
Hard,Outdoor,-13,1.38,2.94,0
Hard,Outdoor,-75,1.25,3.85,1
Hard,Outdoor,161,3.58,1.27,1
Hard,Outdoor,25,4.23,1.21,0
Hard,Outdoor,-33,1.25,3.76,1
Hard,Outdoor,-80,1.15,5.31,1
Hard,Outdoor,5,2.25,1.62,1
Hard,Outdoor,-7,1.65,2.16,0
Hard,Outdoor,-116,1.25,3.82,1
Hard,Outdoor,-15,1.45,2.65,1
Hard,Outdoor,-25,1.53,2.44,1
Hard,Outdoor,-40,1.21,4.22,1
Hard,Outdoor,26,2.04,1.73,1
Hard,Outdoor,-11,1.49,2.55,1
Hard,Outdoor,-4,2.43,1.54,0
Hard,Outdoor,15,3.46,1.29,0
Hard,Outdoor,196,7.13,1.08,1
Hard,Outdoor,-10,1.67,2.14,0
Hard,Outdoor,184,4.66,1.17,0
Hard,Outdoor,1,1.9,1.83,0
Hard,Outdoor,7,2.3,1.59,0
Hard,Outdoor,6,2.23,1.63,1
Hard,Outdoor,17,2.67,1.45,0
Hard,Outdoor,11,2.05,1.73,1
Hard,Outdoor,-55,1.52,2.46,0
Hard,Outdoor,79,4,1.23,1
Hard,Outdoor,-11,1.72,2.05,0
Hard,Outdoor,73,2.71,1.43,1
Hard,Outdoor,7,1.5,2.49,1
Hard,Outdoor,123,3.62,1.27,0
Hard,Outdoor,-20,1.43,2.72,1
Hard,Outdoor,13,1.68,2.11,0
Hard,Outdoor,63,2.61,1.47,0
Hard,Outdoor,28,3.09,1.35,0
Hard,Outdoor,28,4.88,1.17,0
Hard,Outdoor,-2,1.33,3.22,1
Hard,Outdoor,-33,2.51,1.51,0
Hard,Outdoor,50,4.32,1.2,1
Hard,Outdoor,-2,2.34,1.57,1
Hard,Outdoor,-88,1.12,5.75,1
Hard,Outdoor,-111,1.19,4.5,0
Hard,Outdoor,-1,1.97,1.77,0
Hard,Outdoor,7,1.66,2.16,1
Hard,Outdoor,-15,1.37,2.97,1
Hard,Outdoor,20,2.79,1.42,1
Hard,Outdoor,-129,1.33,3.17,1
Hard,Outdoor,-5,1.36,3.06,1
Hard,Outdoor,-1,2.37,1.55,0
Hard,Outdoor,11,3.05,1.35,0
Hard,Outdoor,-16,1.97,1.78,0
Hard,Outdoor,-69,1.46,2.62,1
Hard,Outdoor,-25,1.22,4.05,1
Hard,Outdoor,30,3.27,1.32,0
Hard,Outdoor,-18,1.47,2.59,1
Hard,Outdoor,41,1.8,1.94,1
Hard,Outdoor,84,5.63,1.13,0
Hard,Outdoor,30,1.67,2.13,1
Hard,Outdoor,-137,1.15,5.2,1
Hard,Outdoor,-18,1.45,2.67,1
Hard,Outdoor,-19,1.58,2.31,0
Hard,Outdoor,-69,1.16,4.99,1
Hard,Outdoor,24,4.43,1.2,0
Hard,Outdoor,42,1.77,1.99,1
Hard,Outdoor,28,4.63,1.18,0
Hard,Outdoor,-13,2.14,1.67,0
Hard,Outdoor,-5,1.55,2.37,0
Hard,Outdoor,-17,1.49,2.56,0
Hard,Outdoor,8,1.66,2.16,1
Hard,Outdoor,-8,2.1,1.7,0
Hard,Outdoor,112,5.32,1.14,1
Hard,Outdoor,-6,2.57,1.48,0
Hard,Outdoor,-125,1.07,8.33,1
Hard,Outdoor,-9,1.84,1.9,0
Hard,Outdoor,-52,1.31,3.35,1
Hard,Outdoor,11,3.48,1.29,0
Hard,Outdoor,5,3.27,1.32,0
Hard,Outdoor,-55,1.26,3.71,1
Hard,Outdoor,10,4.01,1.23,0
Hard,Outdoor,8,2.35,1.58,0
Hard,Outdoor,16,2.36,1.56,1
Hard,Outdoor,16,2.2,1.63,0
Hard,Outdoor,51,2.39,1.55,1
Hard,Outdoor,-40,1.52,2.46,0
Hard,Outdoor,-12,1.62,2.24,1
Hard,Outdoor,62,1.86,1.87,0
Hard,Outdoor,34,1.57,2.33,1
Hard,Outdoor,-32,2.43,1.55,0
Hard,Outdoor,34,2.05,1.73,1
Hard,Outdoor,-36,1.25,3.79,1
Hard,Outdoor,4,1.84,1.9,0
Hard,Outdoor,-98,1.27,3.6,1
Hard,Outdoor,38,1.59,2.29,0
Hard,Outdoor,6,2.32,1.58,0
Hard,Outdoor,57,1.68,2.13,1
Hard,Outdoor,37,7.57,1.07,0
Hard,Outdoor,-3,1.72,2.04,1
Hard,Outdoor,58,2.62,1.46,0
Hard,Outdoor,-185,1.13,5.71,1
Hard,Outdoor,8,2.8,1.41,0
Hard,Outdoor,-204,1.32,3.26,1
Hard,Outdoor,-4,1.63,2.21,1
Hard,Outdoor,-18,1.53,2.42,1
Hard,Outdoor,-155,1.06,9.19,1
Hard,Outdoor,-72,1.23,3.94,0
Hard,Outdoor,-21,1.34,3.16,1
Hard,Outdoor,-54,1.42,2.76,1
Hard,Outdoor,-70,1.12,5.71,1
Hard,Outdoor,49,2.06,1.72,1
Hard,Outdoor,-59,1.86,1.87,1
Hard,Outdoor,6,2.8,1.41,0
Hard,Outdoor,50,5.41,1.14,0
Hard,Outdoor,37,6.11,1.11,0
Hard,Outdoor,14,3.68,1.26,0
Hard,Outdoor,-30,1.21,4.11,1
Hard,Outdoor,-22,1.36,3.01,0
Hard,Outdoor,-33,1.14,5.45,1
Hard,Outdoor,46,3.4,1.3,0
Hard,Outdoor,97,8.33,1.06,0
Hard,Outdoor,5,1.72,2.08,1
Hard,Outdoor,58,4.3,1.2,0
Hard,Outdoor,3,1.48,2.56,1
Hard,Outdoor,7,1.69,2.11,1
Hard,Outdoor,-26,1.36,2.99,1
Hard,Outdoor,16,2.92,1.38,1
Hard,Outdoor,30,4.17,1.21,0
Hard,Outdoor,18,1.73,2.04,0
Hard,Outdoor,-63,2.07,1.71,1
Hard,Outdoor,-8,1.32,3.27,1
Hard,Outdoor,-7,1.34,3.16,0
Hard,Outdoor,5,2.99,1.37,0
Hard,Outdoor,-4,1.4,2.85,1
Hard,Outdoor,14,1.96,2.27,0
Hard,Outdoor,-2,2.64,1.46,1
Hard,Outdoor,9,2.51,1.51,0
Hard,Outdoor,-89,1.26,3.68,1
Hard,Outdoor,11,3.62,1.27,0
Hard,Outdoor,-14,1.35,3.15,0
Hard,Outdoor,-1,2.41,1.53,0
Hard,Outdoor,56,1.4,2.86,1
Hard,Outdoor,-33,1.45,2.67,0
Hard,Outdoor,7,2.11,1.7,0
Hard,Outdoor,52,1.98,1.77,1
Hard,Outdoor,-29,1.25,3.77,0
Hard,Outdoor,-14,1.67,2.13,1
Hard,Outdoor,-16,1.25,3.72,1
Hard,Outdoor,13,2.81,1.41,1
Hard,Outdoor,30,1.76,1.99,1
Hard,Outdoor,-9,1.34,3.16,1
Hard,Outdoor,-31,1.24,3.78,1
Hard,Outdoor,49,5.06,1.15,0
Hard,Outdoor,-49,1.24,3.88,1
Hard,Outdoor,-30,1.15,5.02,1
Hard,Outdoor,-64,1.94,1.8,1
Hard,Outdoor,21,2.76,1.42,0
Hard,Outdoor,-33,1.79,1.94,0
Hard,Outdoor,-43,1.23,4,1
Hard,Outdoor,-34,1.8,1.94,1
Hard,Outdoor,2,1.77,1.99,0
Hard,Outdoor,-13,1.99,1.76,0
Hard,Outdoor,-19,1.68,2.12,1
Hard,Outdoor,6,2,1.77,0
Hard,Outdoor,11,2.98,1.37,0
Hard,Outdoor,-17,1.4,2.85,1
Hard,Outdoor,76,4.79,1.17,0
Hard,Outdoor,33,1.97,1.78,0
Hard,Outdoor,-37,1.11,6.03,1
Hard,Outdoor,31,1.96,1.78,0
Hard,Outdoor,-13,2.4,1.54,0
Hard,Outdoor,-39,1.32,3.24,1
Hard,Outdoor,-34,1.33,3.19,1
Hard,Outdoor,-100,1.39,2.88,1
Hard,Outdoor,-138,1.19,4.51,0
Hard,Outdoor,852,10.98,1.03,0
Hard,Outdoor,5,1.84,1.87,0
Hard,Outdoor,50,6.03,1.11,0
Hard,Outdoor,101,16.64,1.01,0
Hard,Outdoor,92,2.41,1.53,0
Hard,Outdoor,147,3.46,1.28,1
Hard,Outdoor,25,2.61,1.46,0
Hard,Outdoor,-16,1.76,1.99,1
Hard,Outdoor,24,1.79,1.97,0
Hard,Outdoor,-55,1.16,4.94,1
Hard,Outdoor,-35,1.46,2.65,1
Hard,Outdoor,-63,1.23,4.01,1
Hard,Outdoor,87,8.57,1.06,0
Hard,Outdoor,-58,1.67,2.17,1
Hard,Outdoor,-122,1.57,2.35,0
Hard,Outdoor,-82,1.05,9.52,1
Hard,Outdoor,79,2.3,1.59,1
Hard,Outdoor,16,2.03,1.75,1
Hard,Outdoor,19,2.12,1.69,0
Hard,Outdoor,38,2.29,1.59,0
Hard,Outdoor,-12,1.36,3.09,1
Hard,Outdoor,-61,1.04,9.72,1
Hard,Outdoor,366,10.63,1.04,0
Hard,Outdoor,60,1.4,2.83,1
Hard,Outdoor,-134,1.37,2.95,1
Hard,Outdoor,38,8.38,1.06,0
Hard,Outdoor,26,1.84,1.9,0
Hard,Outdoor,-53,1.33,3.16,1
Hard,Outdoor,-19,1.45,2.66,1
Hard,Outdoor,-17,1.41,2.81,1
Hard,Outdoor,96,3.27,1.31,0
Hard,Outdoor,-91,1.18,4.56,1
Hard,Outdoor,65,1.78,1.96,0
Hard,Outdoor,276,3.97,1.23,1
Hard,Outdoor,-48,1.04,10.03,1
Hard,Outdoor,10,1.78,1.98,0
Hard,Outdoor,283,3.84,1.25,0
Hard,Outdoor,85,4.25,1.2,0
Hard,Outdoor,-35,1.19,4.42,1
Hard,Outdoor,50,4.58,1.18,1
Hard,Outdoor,-168,1.32,3.22,0
Hard,Outdoor,57,2.24,1.61,0
Hard,Outdoor,62,3.28,1.31,0
Hard,Outdoor,14,4.34,1.2,0
Hard,Outdoor,272,5.7,1.12,1
Hard,Outdoor,117,4.21,1.21,1
Hard,Outdoor,-43,1.09,6.95,1
Hard,Outdoor,21,1.8,1.94,1
Hard,Outdoor,-14,1.49,2.57,1
Hard,Outdoor,-48,1.25,3.74,1
Hard,Outdoor,-28,3.6,1.28,0
Hard,Outdoor,111,12.81,1.03,0
Hard,Outdoor,-72,2.09,1.7,1
Hard,Outdoor,-22,1.25,3.78,0
Hard,Outdoor,275,16.05,1.01,0
Hard,Outdoor,137,5.49,1.13,0
Hard,Outdoor,30,5.06,1.15,1
Hard,Outdoor,17,1.42,2.78,1
Hard,Outdoor,143,4.75,1.17,1
Hard,Outdoor,48,3.93,1.23,0
Hard,Outdoor,-151,1.3,3.42,0
Hard,Outdoor,73,7.33,1.08,0
Hard,Outdoor,123,5.27,1.14,0
Hard,Outdoor,-175,1.02,13.61,1
Hard,Outdoor,-7,1.49,2.54,0
Hard,Outdoor,10,2.1,1.69,0
Hard,Outdoor,15,3.51,1.28,0
Hard,Outdoor,-28,1.57,2.34,1
Hard,Outdoor,-56,1.25,3.79,1
Hard,Outdoor,198,15.69,1.02,0
Hard,Outdoor,86,5.93,1.11,0
Hard,Outdoor,29,1.74,2.03,1
Hard,Outdoor,-26,1.37,2.98,1
Hard,Outdoor,119,1.66,2.16,0
Hard,Outdoor,-351,1.08,7.21,0
Hard,Outdoor,14,1.78,1.96,0
Hard,Outdoor,-86,1.19,4.45,1
Hard,Outdoor,-191,2.15,1.67,1
Hard,Outdoor,-82,1.02,13.37,1
Hard,Outdoor,-43,1.17,4.72,1
Hard,Outdoor,-145,1.2,4.42,1
Hard,Outdoor,74,6.38,1.1,0
Hard,Outdoor,-28,1.98,1.77,1
Hard,Outdoor,-46,1.38,2.9,1
Hard,Outdoor,38,1.9,1.84,0
Hard,Outdoor,51,9.65,1.05,0
Hard,Outdoor,-51,1.09,7,0
Hard,Outdoor,14,3.28,1.32,0
Hard,Outdoor,31,3.34,1.31,0
Hard,Outdoor,26,9.23,1.05,0
Hard,Outdoor,19,2.91,1.38,0
Hard,Outdoor,-26,1.47,2.59,1
Hard,Outdoor,-117,1.21,4.26,1
Hard,Outdoor,-2,3.06,1.36,1
Hard,Outdoor,-181,1.03,12.14,1
Hard,Outdoor,27,1.92,1.82,1
Hard,Outdoor,75,14.31,1.02,0
Hard,Outdoor,-354,1.04,10.45,1
Hard,Outdoor,23,2.76,1.42,0
Hard,Outdoor,35,2.73,1.43,0
Hard,Outdoor,-103,1.31,3.35,1
Hard,Outdoor,19,5.52,1.13,0
Hard,Outdoor,12,2.84,1.4,0
Hard,Outdoor,37,3.86,1.25,0
Hard,Outdoor,-15,2.07,1.72,1
Hard,Outdoor,-15,1.18,4.58,1
Hard,Outdoor,6,1.6,2.28,0
Hard,Outdoor,-32,1.2,4.34,0
Hard,Outdoor,14,1.65,2.17,1
Hard,Outdoor,15,1.9,1.84,0
Hard,Outdoor,30,3.88,1.24,0
Hard,Outdoor,-3,1.4,2.86,1
Hard,Outdoor,-3,1.2,4.51,1
Hard,Outdoor,24,3.61,1.28,0
Hard,Outdoor,43,8.73,1.06,0
Hard,Outdoor,6,3.81,1.26,1
Hard,Outdoor,-1,1.48,2.63,1
Hard,Outdoor,-5,1.4,2.87,1
Hard,Outdoor,149,3.29,1.3,0
Hard,Outdoor,-26,1.88,1.86,1
Hard,Outdoor,13,2.27,1.6,0
Hard,Outdoor,79,3.18,1.33,0
Hard,Outdoor,-45,1.34,3.14,0
Hard,Outdoor,-156,1.31,3.33,1
Hard,Outdoor,12,1.88,1.85,1
Hard,Outdoor,-87,1.11,6.27,1
Hard,Outdoor,13,1.27,3.64,1
Hard,Outdoor,13,1.85,1.88,0
Hard,Outdoor,155,1.65,2.16,0
Hard,Outdoor,-144,1.62,2.2,1
Hard,Outdoor,-108,1.4,2.85,1
Hard,Outdoor,60,2.74,1.43,0
Hard,Outdoor,-43,1.93,1.81,0
Hard,Outdoor,15,2.46,1.52,1
Hard,Outdoor,-84,1.47,2.61,0
Hard,Outdoor,-8,1.79,1.96,0
Hard,Outdoor,-63,1.34,3.13,1
Hard,Outdoor,-76,1.42,2.76,0
Hard,Outdoor,-22,1.65,2.15,0
Hard,Outdoor,-56,1.28,3.48,1
Hard,Outdoor,-20,1.55,2.38,0
Hard,Outdoor,20,3.57,1.27,0
Hard,Outdoor,51,4.86,1.17,0
Hard,Outdoor,-4,2.05,1.72,1
Hard,Outdoor,-62,1.52,2.47,1
Hard,Outdoor,-43,2.11,1.68,1
Hard,Outdoor,-45,1.14,5.31,1
Hard,Outdoor,-2,2.18,1.65,0
Hard,Outdoor,-48,1.23,4.02,1
Hard,Indoor,65,1.79,1.94,1
Hard,Indoor,85,2.95,1.38,0
Hard,Indoor,56,2.85,1.4,0
Hard,Indoor,-76,1.32,3.22,1
Hard,Indoor,21,2.7,1.44,0
Hard,Indoor,-79,1.19,4.48,1
Hard,Indoor,86,3.23,1.32,0
Hard,Indoor,-283,1.38,2.92,0
Hard,Indoor,235,3.94,1.23,0
Hard,Indoor,-105,1.17,4.68,0
Hard,Indoor,14,1.89,1.84,1
Hard,Indoor,-70,1.28,3.53,1
Hard,Indoor,-209,1.29,3.47,1
Hard,Indoor,-128,1.37,3,0
